일자|시간|구분,연월일,시간,구분,year,quarter,month,day,weekday,음력일시,lunar_year,lunar_month,lunar_day,기온,기압,습도
2019-02-07 06 H,2019-02-07,06,6,2019,1,2,7,3,2019-01-03,2019,1,3,0.9148159053304482,1015.1959849039713,52.77
2019-02-07 07 H,2019-02-07,07,6,2019,1,2,7,3,2019-01-03,2019,1,3,0.8247821597858723,1013.5943391927082,47.553333333333335
2019-02-07 08 H,2019-02-07,08,6,2019,1,2,7,3,2019-01-03,2019,1,3,0.9063769379492054,1015.3696643066406,53.629999999999995
2019-02-07 09 H,2019-02-07,09,6,2019,1,2,7,3,2019-01-03,2019,1,3,1.5875341211740401,1016.1920015462241,63.370000000000005
2019-02-07 10 H,2019-02-07,10,6,2019,1,2,7,3,2019-01-03,2019,1,3,2.9228553201445533,1016.4833237711588,58.74000000000001
2019-02-07 11 H,2019-02-07,11,6,2019,1,2,7,3,2019-01-03,2019,1,3,4.75962333113501,1015.7196700032551,43.18333333333334
2019-02-07 12 H,2019-02-07,12,6,2019,1,2,7,3,2019-01-03,2019,1,3,6.030541999065055,1015.9826767985027,38.580000000000005
2019-02-07 13 H,2019-02-07,13,6,2019,1,2,7,3,2019-01-03,2019,1,3,7.12619605923684,1015.692339070638,42.843333333333334
2019-02-07 14 H,2019-02-07,14,6,2019,1,2,7,3,2019-01-03,2019,1,3,7.49272890117219,1015.4126696777344,40.5
2019-02-07 15 H,2019-02-07,15,6,2019,1,2,7,3,2019-01-03,2019,1,3,7.725545714800364,1015.3029831949871,38.78
2019-02-07 16 H,2019-02-07,16,6,2019,1,2,7,3,2019-01-03,2019,1,3,7.668776953861538,1015.1929821777343,39.303333333333335
2019-02-07 17 H,2019-02-07,17,6,2019,1,2,7,3,2019-01-03,2019,1,3,7.165462229408585,1015.2323166910807,39.86333333333334
2019-02-07 18 H,2019-02-07,18,6,2019,1,2,7,3,2019-01-03,2019,1,3,5.969699369771806,1015.53966796875,44.48666666666666
2019-02-07 19 H,2019-02-07,19,6,2019,1,2,7,3,2019-01-03,2019,1,3,5.1623822707272895,1014.6930019124349,32.236666666666665
2019-02-07 20 H,2019-02-07,20,6,2019,1,2,7,3,2019-01-03,2019,1,3,4.638885751052638,1009.0260054524739,55.69
2019-02-07 21 H,2019-02-07,21,6,2019,1,2,7,3,2019-01-03,2019,1,3,4.395004324054448,1008.9806709798177,50.86666666666667
2019-02-07 22 H,2019-02-07,22,6,2019,1,2,7,3,2019-01-03,2019,1,3,5.157771233079959,1013.4693404134114,52.196666666666665
2019-02-07 23 H,2019-02-07,23,6,2019,1,2,7,3,2019-01-03,2019,1,3,4.690413618892453,1008.9223380533855,51.63666666666666
2019-02-07 24 H,2019-02-07,24,6,2019,1,2,7,3,2019-01-03,2019,1,3,3.5545950257573495,1014.3190087890625,39.49
2019-02-08 01 H,2019-02-08,01,6,2019,1,2,8,4,2019-01-04,2019,1,4,3.136568288155543,1011.2363269042968,55.54666666666666
2019-02-08 02 H,2019-02-08,02,6,2019,1,2,8,4,2019-01-04,2019,1,4,3.2667216558905197,1010.9929941813151,57.156666666666666
2019-02-08 03 H,2019-02-08,03,6,2019,1,2,8,4,2019-01-04,2019,1,4,2.91403196588911,1011.6876619466146,57.88
2019-02-08 04 H,2019-02-08,04,6,2019,1,2,8,4,2019-01-04,2019,1,4,2.6312252261505433,1011.7949965413412,60.050000000000004
2019-02-08 05 H,2019-02-08,05,6,2019,1,2,8,4,2019-01-04,2019,1,4,2.358075726320752,1011.877996826172,61.19
2019-02-08 06 H,2019-02-08,06,6,2019,1,2,8,4,2019-01-04,2019,1,4,2.159720190647631,1012.0406616210938,63.70000000000001
2019-02-08 07 H,2019-02-08,07,6,2019,1,2,8,4,2019-01-04,2019,1,4,2.1284723419016225,1012.1533317057292,64.09666666666666
2019-02-08 08 H,2019-02-08,08,6,2019,1,2,8,4,2019-01-04,2019,1,4,2.2661389427100764,1012.3513307698568,64.89
2019-02-08 09 H,2019-02-08,09,6,2019,1,2,8,4,2019-01-04,2019,1,4,2.9506556614827377,1016.0186818440756,40.85666666666666
2019-02-08 10 H,2019-02-08,10,6,2019,1,2,8,4,2019-01-04,2019,1,4,4.125979272949647,1014.8886779785156,53.96333333333333
2019-02-08 11 H,2019-02-08,11,6,2019,1,2,8,4,2019-01-04,2019,1,4,5.285543404224652,1015.6000394684762,43.699999999999996
2019-02-08 12 H,2019-02-08,12,6,2019,1,2,8,4,2019-01-04,2019,1,4,6.5965968370656585,1014.7008433024089,51.663333333333334
2019-02-08 13 H,2019-02-08,13,6,2019,1,2,8,4,2019-01-04,2019,1,4,7.518203794155206,1013.7240041097006,38.92333333333333
2019-02-08 14 H,2019-02-08,14,6,2019,1,2,8,4,2019-01-04,2019,1,4,7.526914400159732,1012.9756713867187,35.96
2019-02-08 15 H,2019-02-08,15,6,2019,1,2,8,4,2019-01-04,2019,1,4,7.789983865236813,1012.8196726481119,33.77
2019-02-08 16 H,2019-02-08,16,6,2019,1,2,8,4,2019-01-04,2019,1,4,7.688886610760263,1012.7430043538411,25.596666666666664
2019-02-08 17 H,2019-02-08,17,6,2019,1,2,8,4,2019-01-04,2019,1,4,7.095302544833889,1012.5646638997396,25.796666666666667
2019-02-08 18 H,2019-02-08,18,6,2019,1,2,8,4,2019-01-04,2019,1,4,5.975757001798712,1013.3506762695312,33.70666666666667
2019-02-08 19 H,2019-02-08,19,6,2019,1,2,8,4,2019-01-04,2019,1,4,5.18429713298899,1013.1970045979818,40.50666666666667
2019-02-08 20 H,2019-02-08,20,6,2019,1,2,8,4,2019-01-04,2019,1,4,4.381631189633975,1010.5383276367188,44.6
2019-02-08 21 H,2019-02-08,21,6,2019,1,2,8,4,2019-01-04,2019,1,4,4.1539066003850555,1010.5059987386068,47.330000000000005
2019-02-08 22 H,2019-02-08,22,6,2019,1,2,8,4,2019-01-04,2019,1,4,3.5926022123529386,1012.7726713053386,58.123333333333335
2019-02-08 23 H,2019-02-08,23,6,2019,1,2,8,4,2019-01-04,2019,1,4,3.020307924612272,1012.8060196940105,58.55666666666667
2019-02-08 24 H,2019-02-08,24,6,2019,1,2,8,4,2019-01-04,2019,1,4,2.7691952557383552,1012.7453489176432,60.53
2019-02-09 01 H,2019-02-09,01,6,2019,1,2,9,5,2019-01-05,2019,1,5,2.8761680307877246,1011.8629960123699,53.18666666666667
2019-02-09 02 H,2019-02-09,02,6,2019,1,2,9,5,2019-01-05,2019,1,5,3.149362528818281,1011.5563299560548,53.82666666666666
2019-02-09 03 H,2019-02-09,03,6,2019,1,2,9,5,2019-01-05,2019,1,5,2.946949757074167,1011.9526623535156,61.43
2019-02-09 04 H,2019-02-09,04,6,2019,1,2,9,5,2019-01-05,2019,1,5,2.5414200300895025,1011.7273315429687,70.88
2019-02-09 05 H,2019-02-09,05,6,2019,1,2,9,5,2019-01-05,2019,1,5,2.3740012152221666,1011.7479968261719,71.31333333333333
2019-02-09 06 H,2019-02-09,06,6,2019,1,2,9,5,2019-01-05,2019,1,5,2.1465899540040603,1011.8763295491536,72.05333333333333
2019-02-09 07 H,2019-02-09,07,6,2019,1,2,9,5,2019-01-05,2019,1,5,2.024401883415609,1012.0273295084635,70.69333333333333
2019-02-09 08 H,2019-02-09,08,6,2019,1,2,9,5,2019-01-05,2019,1,5,2.2748806963171684,1012.1153291829427,69.05000000000001
2019-02-09 09 H,2019-02-09,09,6,2019,1,2,9,5,2019-01-05,2019,1,5,2.9639062248912666,1014.0346750895183,47.583333333333336
2019-02-09 10 H,2019-02-09,10,6,2019,1,2,9,5,2019-01-05,2019,1,5,4.417953755963513,1007.5546610514324,72.13333333333334
2019-02-09 11 H,2019-02-09,11,6,2019,1,2,9,5,2019-01-05,2019,1,5,5.54912989794568,1007.1453249104817,73.20333333333333
2019-02-09 12 H,2019-02-09,12,6,2019,1,2,9,5,2019-01-05,2019,1,5,6.859660349573363,1006.9936661783854,59.53333333333334
2019-02-09 13 H,2019-02-09,13,6,2019,1,2,9,5,2019-01-05,2019,1,5,7.701003383658457,1006.2870013427734,63.01666666666667
2019-02-09 14 H,2019-02-09,14,6,2019,1,2,9,5,2019-01-05,2019,1,5,7.812157344818559,1005.4696669514974,67.74666666666667
2019-02-09 15 H,2019-02-09,15,6,2019,1,2,9,5,2019-01-05,2019,1,5,7.974922040824288,1003.7996673583984,65.67333333333333
2019-02-09 16 H,2019-02-09,16,6,2019,1,2,9,5,2019-01-05,2019,1,5,7.8876722796750585,1002.8850016276042,63.96666666666666
2019-02-09 17 H,2019-02-09,17,6,2019,1,2,9,5,2019-01-05,2019,1,5,7.341826380224469,1002.7806797281901,83.77
2019-02-09 18 H,2019-02-09,18,6,2019,1,2,9,5,2019-01-05,2019,1,5,6.259385993770792,1002.3783258056641,77.75
2019-02-09 19 H,2019-02-09,19,6,2019,1,2,9,5,2019-01-05,2019,1,5,5.512851298286847,1001.517660929362,84.44
2019-02-09 20 H,2019-02-09,20,6,2019,1,2,9,5,2019-01-05,2019,1,5,4.753068942335001,1001.5863201904298,88.47666666666667
2019-02-09 21 H,2019-02-09,21,6,2019,1,2,9,5,2019-01-05,2019,1,5,4.518153010620954,1004.8263244628906,94.67
2019-02-09 22 H,2019-02-09,22,6,2019,1,2,9,5,2019-01-05,2019,1,5,3.760439319070418,1008.1973364257814,67.39333333333333
2019-02-09 23 H,2019-02-09,23,6,2019,1,2,9,5,2019-01-05,2019,1,5,3.5160156377176257,1008.8166717529297,65.30333333333333
2019-02-09 24 H,2019-02-09,24,6,2019,1,2,9,5,2019-01-05,2019,1,5,3.277386722483815,1008.6213401285808,66.98666666666666
2019-02-10 01 H,2019-02-10,01,6,2019,1,2,10,6,2019-01-06,2019,1,6,0.11748405456319115,999.9939904785156,81.07666666666667
2019-02-10 02 H,2019-02-10,02,6,2019,1,2,10,6,2019-01-06,2019,1,6,-0.11186551056963208,1000.9333247884115,80.36666666666666
2019-02-10 03 H,2019-02-10,03,6,2019,1,2,10,6,2019-01-06,2019,1,6,-0.4533822742776141,1001.4159922281901,72.47
2019-02-10 04 H,2019-02-10,04,6,2019,1,2,10,6,2019-01-06,2019,1,6,-0.7662571741547701,1007.9559969075522,78.11333333333333
2019-02-10 05 H,2019-02-10,05,6,2019,1,2,10,6,2019-01-06,2019,1,6,-1.0966085669530257,1001.5530061848958,71.73666666666666
2019-02-10 06 H,2019-02-10,06,6,2019,1,2,10,6,2019-01-06,2019,1,6,-1.2792263306099512,1001.1523402913411,80.75
2019-02-10 07 H,2019-02-10,07,6,2019,1,2,10,6,2019-01-06,2019,1,6,-1.3463457384180246,1000.7836761474609,81.89
2019-02-10 08 H,2019-02-10,08,6,2019,1,2,10,6,2019-01-06,2019,1,6,-1.205211105376186,1002.107002766927,71.04333333333334
2019-02-10 09 H,2019-02-10,09,6,2019,1,2,10,6,2019-01-06,2019,1,6,-0.6803055858894337,1010.5103430175782,65.53333333333335
2019-02-10 10 H,2019-02-10,10,6,2019,1,2,10,6,2019-01-06,2019,1,6,0.6694958676438656,1010.2800002034505,49.86333333333334
2019-02-10 11 H,2019-02-10,11,6,2019,1,2,10,6,2019-01-06,2019,1,6,1.575598356413191,1007.6623274739583,68.43
2019-02-10 12 H,2019-02-10,12,6,2019,1,2,10,6,2019-01-06,2019,1,6,2.689688642378957,1007.4586641438801,46.166666666666664
2019-02-10 13 H,2019-02-10,13,6,2019,1,2,10,6,2019-01-06,2019,1,6,3.495442165588903,1007.1896604410807,46.72333333333333
2019-02-10 14 H,2019-02-10,14,6,2019,1,2,10,6,2019-01-06,2019,1,6,4.062421034815333,1009.5940087890625,35.17
2019-02-10 15 H,2019-02-10,15,6,2019,1,2,10,6,2019-01-06,2019,1,6,4.127462933515125,1009.5860101318359,34.38333333333333
2019-02-10 16 H,2019-02-10,16,6,2019,1,2,10,6,2019-01-06,2019,1,6,4.065157177048533,1009.399678141276,36.36
2019-02-10 17 H,2019-02-10,17,6,2019,1,2,10,6,2019-01-06,2019,1,6,3.59292441754199,1006.9563334147136,44.10333333333333
2019-02-10 18 H,2019-02-10,18,6,2019,1,2,10,6,2019-01-06,2019,1,6,2.4230093664871926,1007.063656616211,49.46333333333333
2019-02-10 19 H,2019-02-10,19,6,2019,1,2,10,6,2019-01-06,2019,1,6,1.604412260203241,1007.4313214111329,51.54666666666666
2019-02-10 20 H,2019-02-10,20,6,2019,1,2,10,6,2019-01-06,2019,1,6,0.8175397822668334,1007.5179921468099,59.89666666666667
2019-02-10 21 H,2019-02-10,21,6,2019,1,2,10,6,2019-01-06,2019,1,6,0.5199295683089057,1007.6436562093099,66.93
2019-02-10 22 H,2019-02-10,22,6,2019,1,2,10,6,2019-01-06,2019,1,6,0.16318863903736883,1008.4146579996744,65.50666666666666
2019-02-10 23 H,2019-02-10,23,6,2019,1,2,10,6,2019-01-06,2019,1,6,-0.3673057324368247,1009.3966676839194,61.720000000000006
2019-02-10 24 H,2019-02-10,24,6,2019,1,2,10,6,2019-01-06,2019,1,6,-0.6495986242358528,1009.4519504300733,50.403333333333336
2019-02-11 01 H,2019-02-11,01,6,2019,1,2,11,0,2019-01-07,2019,1,7,-3.483850487173093,1006.7843332926432,67.99333333333333
2019-02-11 02 H,2019-02-11,02,6,2019,1,2,11,0,2019-01-07,2019,1,7,-3.8511301524186137,1006.6930002848308,59.17666666666667
2019-02-11 03 H,2019-02-11,03,6,2019,1,2,11,0,2019-01-07,2019,1,7,-4.069858700724781,1008.5150040690105,62.080000000000005
2019-02-11 04 H,2019-02-11,04,6,2019,1,2,11,0,2019-01-07,2019,1,7,-4.283098127902807,1008.545004679362,61.77
2019-02-11 05 H,2019-02-11,05,6,2019,1,2,11,0,2019-01-07,2019,1,7,-4.552933331345609,1008.9343385823568,60.75666666666666
2019-02-11 06 H,2019-02-11,06,6,2019,1,2,11,0,2019-01-07,2019,1,7,-4.746895942195541,1011.407333170573,60.59
2019-02-11 07 H,2019-02-11,07,6,2019,1,2,11,0,2019-01-07,2019,1,7,-4.821312328439115,1011.5909981282553,61.11333333333334
2019-02-11 08 H,2019-02-11,08,6,2019,1,2,11,0,2019-01-07,2019,1,7,-4.736226052927553,1011.6853310139974,60.68000000000001
2019-02-11 09 H,2019-02-11,09,6,2019,1,2,11,0,2019-01-07,2019,1,7,-4.05033275337753,1009.0676676432291,57.82
2019-02-11 10 H,2019-02-11,10,6,2019,1,2,11,0,2019-01-07,2019,1,7,-2.608102278169448,1007.9846579996746,44.36333333333334
2019-02-11 11 H,2019-02-11,11,6,2019,1,2,11,0,2019-01-07,2019,1,7,-1.4204488104724058,1011.2050144449869,51.82333333333333
2019-02-11 12 H,2019-02-11,12,6,2019,1,2,11,0,2019-01-07,2019,1,7,-0.17900447277435627,1013.422006225586,47.370000000000005
2019-02-11 13 H,2019-02-11,13,6,2019,1,2,11,0,2019-01-07,2019,1,7,0.9509662137460797,1012.279672241211,36.96666666666667
2019-02-11 14 H,2019-02-11,14,6,2019,1,2,11,0,2019-01-07,2019,1,7,1.4242905963101362,1012.0680088297526,36.373333333333335
2019-02-11 15 H,2019-02-11,15,6,2019,1,2,11,0,2019-01-07,2019,1,7,1.6673604756022933,1010.0293249511718,42.21333333333333
2019-02-11 16 H,2019-02-11,16,6,2019,1,2,11,0,2019-01-07,2019,1,7,1.380714804806286,1011.3870123291016,36.14666666666667
2019-02-11 17 H,2019-02-11,17,6,2019,1,2,11,0,2019-01-07,2019,1,7,0.8209463395137876,1011.1350109863282,35.96
2019-02-11 18 H,2019-02-11,18,6,2019,1,2,11,0,2019-01-07,2019,1,7,-0.39934570111485684,1012.1646754964191,43.04666666666666
2019-02-11 19 H,2019-02-11,19,6,2019,1,2,11,0,2019-01-07,2019,1,7,-1.1753404654516075,1009.0963330078125,46.43
2019-02-11 20 H,2019-02-11,20,6,2019,1,2,11,0,2019-01-07,2019,1,7,-1.7290483857545762,1008.8183290608723,60.946666666666665
2019-02-11 21 H,2019-02-11,21,6,2019,1,2,11,0,2019-01-07,2019,1,7,-1.9960250413279912,1008.8803281656901,52.69
2019-02-11 22 H,2019-02-11,22,6,2019,1,2,11,0,2019-01-07,2019,1,7,-2.3329106947214986,1008.8539978027344,52.86666666666667
2019-02-11 23 H,2019-02-11,23,6,2019,1,2,11,0,2019-01-07,2019,1,7,-2.854486420487769,1008.9023295084635,53.54666666666666
2019-02-11 24 H,2019-02-11,24,6,2019,1,2,11,0,2019-01-07,2019,1,7,-2.9427635630353084,1008.9829974365234,53.63333333333333
2019-02-12 01 H,2019-02-12,01,6,2019,1,2,12,1,2019-01-08,2019,1,8,-2.6475086299665165,1010.9566737874349,46.89000000000001
2019-02-12 02 H,2019-02-12,02,6,2019,1,2,12,1,2019-01-08,2019,1,8,-3.3162899326698994,1011.0823339843749,57.223333333333336
2019-02-12 03 H,2019-02-12,03,6,2019,1,2,12,1,2019-01-08,2019,1,8,-3.6570708706953226,1011.1123362223307,52.163333333333334
2019-02-12 04 H,2019-02-12,04,6,2019,1,2,12,1,2019-01-08,2019,1,8,-3.8984263341864818,1011.0846695963542,54.160000000000004
2019-02-12 05 H,2019-02-12,05,6,2019,1,2,12,1,2019-01-08,2019,1,8,-4.059453716895292,1011.0370029703776,55.199999999999996
2019-02-12 06 H,2019-02-12,06,6,2019,1,2,12,1,2019-01-08,2019,1,8,-4.232726959179089,1011.0610024007161,55.77
2019-02-12 07 H,2019-02-12,07,6,2019,1,2,12,1,2019-01-08,2019,1,8,-4.224093799089382,1010.9266710069445,56.403333333333336
2019-02-12 08 H,2019-02-12,08,6,2019,1,2,12,1,2019-01-08,2019,1,8,-3.9912706170624954,1010.9483403184678,54.99333333333333
2019-02-12 09 H,2019-02-12,09,6,2019,1,2,12,1,2019-01-08,2019,1,8,-3.3777212854845193,1011.0456713867187,52.68
2019-02-12 10 H,2019-02-12,10,6,2019,1,2,12,1,2019-01-08,2019,1,8,-1.9193526554806741,1009.5853448486328,58.77333333333333
2019-02-12 11 H,2019-02-12,11,6,2019,1,2,12,1,2019-01-08,2019,1,8,-0.7181133353560933,1008.5909920247396,56.04666666666666
2019-02-12 12 H,2019-02-12,12,6,2019,1,2,12,1,2019-01-08,2019,1,8,0.3979402036566971,1007.8868424479166,42.81999999999999
2019-02-12 13 H,2019-02-12,13,6,2019,1,2,12,1,2019-01-08,2019,1,8,1.4750491930320428,1009.1575095621746,38.26333333333333
2019-02-12 14 H,2019-02-12,14,6,2019,1,2,12,1,2019-01-08,2019,1,8,2.0205151287081144,1008.2941646321615,38.96
2019-02-12 15 H,2019-02-12,15,6,2019,1,2,12,1,2019-01-08,2019,1,8,2.2130876630408194,1007.8006608072916,40.56333333333333
2019-02-12 16 H,2019-02-12,16,6,2019,1,2,12,1,2019-01-08,2019,1,8,2.11383150828178,1007.6413456217448,39.53333333333333
2019-02-12 17 H,2019-02-12,17,6,2019,1,2,12,1,2019-01-08,2019,1,8,1.6005335901683282,1008.939345296224,35.54
2019-02-12 18 H,2019-02-12,18,6,2019,1,2,12,1,2019-01-08,2019,1,8,0.49246419567392713,1007.1956652832031,43.46333333333333
2019-02-12 19 H,2019-02-12,19,6,2019,1,2,12,1,2019-01-08,2019,1,8,-0.3376512518898995,1008.1446614583333,56.98
2019-02-12 20 H,2019-02-12,20,6,2019,1,2,12,1,2019-01-08,2019,1,8,-1.0557409402026388,1009.5049839274088,48.52333333333333
2019-02-12 21 H,2019-02-12,21,6,2019,1,2,12,1,2019-01-08,2019,1,8,-1.290598004870124,1008.2369911702475,72.07333333333334
2019-02-12 22 H,2019-02-12,22,6,2019,1,2,12,1,2019-01-08,2019,1,8,-1.7263072206559429,1011.0433376057944,41.73
2019-02-12 23 H,2019-02-12,23,6,2019,1,2,12,1,2019-01-08,2019,1,8,-2.2589045791211206,1011.3906559244792,50.54666666666666
2019-02-12 24 H,2019-02-12,24,6,2019,1,2,12,1,2019-01-08,2019,1,8,-2.388827514159331,1011.4899818929038,51.31666666666666
2019-02-13 01 H,2019-02-13,01,6,2019,1,2,13,2,2019-01-09,2019,1,9,-2.195663123209595,1010.5760078938802,48.653333333333336
2019-02-13 02 H,2019-02-13,02,6,2019,1,2,13,2,2019-01-09,2019,1,9,-3.0979220614772522,1010.2713360595703,51.85666666666666
2019-02-13 03 H,2019-02-13,03,6,2019,1,2,13,2,2019-01-09,2019,1,9,-3.5939869563402866,1010.3703373209636,60.79
2019-02-13 04 H,2019-02-13,04,6,2019,1,2,13,2,2019-01-09,2019,1,9,-3.835543838316592,1010.405337524414,60.56666666666666
2019-02-13 05 H,2019-02-13,05,6,2019,1,2,13,2,2019-01-09,2019,1,9,-4.094698292461897,1010.5156717936197,60.43666666666667
2019-02-13 06 H,2019-02-13,06,6,2019,1,2,13,2,2019-01-09,2019,1,9,-4.002507238418457,1010.6383376057943,59.326666666666675
2019-02-13 07 H,2019-02-13,07,6,2019,1,2,13,2,2019-01-09,2019,1,9,-4.0305448426893085,1010.0843377685547,59.18333333333334
2019-02-13 08 H,2019-02-13,08,6,2019,1,2,13,2,2019-01-09,2019,1,9,-3.7739256938079095,1010.1786704508464,57.593333333333334
2019-02-13 09 H,2019-02-13,09,6,2019,1,2,13,2,2019-01-09,2019,1,9,-3.250130972620116,1010.6000111897787,49.48
2019-02-13 10 H,2019-02-13,10,6,2019,1,2,13,2,2019-01-09,2019,1,9,-1.7949900869664261,1010.3403287760417,42.38
2019-02-13 11 H,2019-02-13,11,6,2019,1,2,13,2,2019-01-09,2019,1,9,-0.4874291162196633,1009.4616601562499,50.26
2019-02-13 12 H,2019-02-13,12,6,2019,1,2,13,2,2019-01-09,2019,1,9,0.7122105684452792,1007.4393343098958,42.96666666666667
2019-02-13 13 H,2019-02-13,13,6,2019,1,2,13,2,2019-01-09,2019,1,9,1.871621634110846,1008.6246712239584,39.54333333333334
2019-02-13 14 H,2019-02-13,14,6,2019,1,2,13,2,2019-01-09,2019,1,9,2.5610500022733675,1010.020990193685,43.73666666666667
2019-02-13 15 H,2019-02-13,15,6,2019,1,2,13,2,2019-01-09,2019,1,9,2.7156028872690805,1009.6743361409505,44.67333333333334
2019-02-13 16 H,2019-02-13,16,6,2019,1,2,13,2,2019-01-09,2019,1,9,2.6683209853741956,1009.4358446248374,43.07333333333333
2019-02-13 17 H,2019-02-13,17,6,2019,1,2,13,2,2019-01-09,2019,1,9,2.093073875807139,1009.7106811523437,41.04666666666666
2019-02-13 18 H,2019-02-13,18,6,2019,1,2,13,2,2019-01-09,2019,1,9,0.869813112394882,1007.1936684163411,39.82333333333333
2019-02-13 19 H,2019-02-13,19,6,2019,1,2,13,2,2019-01-09,2019,1,9,-0.046290702514123115,1007.9233333333333,42.78333333333333
2019-02-13 20 H,2019-02-13,20,6,2019,1,2,13,2,2019-01-09,2019,1,9,-0.8529108042230847,1010.4916634114584,42.74
2019-02-13 21 H,2019-02-13,21,6,2019,1,2,13,2,2019-01-09,2019,1,9,-1.1342232970140527,1010.9669893391928,42.49
2019-02-13 22 H,2019-02-13,22,6,2019,1,2,13,2,2019-01-09,2019,1,9,-1.4579632179467217,1010.3703391520183,43.633333333333326
2019-02-13 23 H,2019-02-13,23,6,2019,1,2,13,2,2019-01-09,2019,1,9,-2.0733883754867914,1013.9796649169922,54.06666666666666
2019-02-13 24 H,2019-02-13,24,6,2019,1,2,13,2,2019-01-09,2019,1,9,-2.3141927019318334,1011.690321858724,46.596666666666664
2019-02-14 01 H,2019-02-14,01,6,2019,1,2,14,3,2019-01-10,2019,1,10,-3.45636630756619,1013.1426688639323,45.910000000000004
2019-02-14 02 H,2019-02-14,02,6,2019,1,2,14,3,2019-01-10,2019,1,10,-3.701771407004351,1013.1766611735026,45.72666666666667
2019-02-14 03 H,2019-02-14,03,6,2019,1,2,14,3,2019-01-10,2019,1,10,-3.4799158892585,1013.2599904378254,45.26
2019-02-14 04 H,2019-02-14,04,6,2019,1,2,14,3,2019-01-10,2019,1,10,-3.72882125263053,1013.3253247070312,44.663333333333334
2019-02-14 05 H,2019-02-14,05,6,2019,1,2,14,3,2019-01-10,2019,1,10,-4.003342321481713,1014.2050034586588,43.48
2019-02-14 06 H,2019-02-14,06,6,2019,1,2,14,3,2019-01-10,2019,1,10,-4.2214561861250415,1014.6586568196614,42.65
2019-02-14 07 H,2019-02-14,07,6,2019,1,2,14,3,2019-01-10,2019,1,10,-4.299363919470975,1014.7363269042968,42.43666666666667
2019-02-14 08 H,2019-02-14,08,6,2019,1,2,14,3,2019-01-10,2019,1,10,-4.142900718504969,1015.4456614176432,39.92
2019-02-14 09 H,2019-02-14,09,6,2019,1,2,14,3,2019-01-10,2019,1,10,-3.3933380964731317,1015.7073223876954,38.14333333333334
2019-02-14 10 H,2019-02-14,10,6,2019,1,2,14,3,2019-01-10,2019,1,10,-2.0176253475764825,1015.1570039876302,31.953333333333337
2019-02-14 11 H,2019-02-14,11,6,2019,1,2,14,3,2019-01-10,2019,1,10,-0.6941460198532322,1014.3523254394531,39.50666666666667
2019-02-14 12 H,2019-02-14,12,6,2019,1,2,14,3,2019-01-10,2019,1,10,0.5370103925253177,1014.0056715901692,24.99
2019-02-14 13 H,2019-02-14,13,6,2019,1,2,14,3,2019-01-10,2019,1,10,1.7584204243202295,1012.6843345133465,23.23
2019-02-14 14 H,2019-02-14,14,6,2019,1,2,14,3,2019-01-10,2019,1,10,2.24932142384022,1012.9083357747396,21.98
2019-02-14 15 H,2019-02-14,15,6,2019,1,2,14,3,2019-01-10,2019,1,10,2.4484251316937953,1012.641006673177,24.593333333333334
2019-02-14 16 H,2019-02-14,16,6,2019,1,2,14,3,2019-01-10,2019,1,10,2.4609211852289796,1012.8080057779948,24.143333333333334
2019-02-14 17 H,2019-02-14,17,6,2019,1,2,14,3,2019-01-10,2019,1,10,2.0255461250227236,1012.5023323567708,27.03333333333333
2019-02-14 18 H,2019-02-14,18,6,2019,1,2,14,3,2019-01-10,2019,1,10,0.8534282778728808,1013.1569895426431,33.78333333333333
2019-02-14 19 H,2019-02-14,19,6,2019,1,2,14,3,2019-01-10,2019,1,10,0.025296833570646566,1013.2503228759765,40.403333333333336
2019-02-14 20 H,2019-02-14,20,6,2019,1,2,14,3,2019-01-10,2019,1,10,-0.6574462647822302,1013.4153186035155,38.830000000000005
2019-02-14 21 H,2019-02-14,21,6,2019,1,2,14,3,2019-01-10,2019,1,10,-0.9278428161710836,1013.632998453776,38.586666666666666
2019-02-14 22 H,2019-02-14,22,6,2019,1,2,14,3,2019-01-10,2019,1,10,-1.3182687888481002,1015.9813419596354,37.40333333333333
